activity_fact_id,student_key,course_key,time_key,event_key,material_key,description,event_count,source_system
50873,29,1,48466,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50874,19,1,48467,1,1,The user with id '251479' viewed the course with id '26692'.,1,Historical
50875,101,1,48468,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
50876,151,1,48469,1,1,The user with id '259981' viewed the course with id '26692'.,1,Historical
50877,81,1,48470,2,2,The user with id '266389' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50878,81,1,48471,2,2,The user with id '266389' viewed the 'resource' activity with course module id '2580948'.,1,Historical
50879,151,1,48472,2,2,The user with id '259981' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50880,151,1,48473,1,1,The user with id '259981' viewed the course with id '26692'.,1,Historical
50881,42,1,48474,4,16,The user with id '266883' viewed the feedback for the user with id '266883' for the assignment with course module id '2655955'.,1,Historical
50882,42,1,48475,2,16,The user with id '266883' viewed the 'assign' activity with course module id '2655955'.,1,Historical
50883,42,1,48476,1,1,The user with id '266883' viewed the course with id '26692'.,1,Historical
50884,42,1,48477,2,23,The user with id '266883' viewed the 'assign' activity with course module id '2656188'.,1,Historical
50885,42,1,48478,2,3,The user with id '266883' viewed the 'resource' activity with course module id '2580930'.,1,Historical
50886,42,1,48479,1,1,The user with id '266883' viewed the course with id '26692'.,1,Historical
50887,122,1,48480,1,1,The user with id '261906' viewed the course with id '26692'.,1,Historical
50888,29,1,48481,2,6,The user with id '103562' viewed the 'resource' activity with course module id '2580944'.,1,Historical
50889,29,1,48482,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50890,29,1,48483,2,70,The user with id '103562' viewed the 'assign' activity with course module id '2580941'.,1,Historical
50891,129,1,48484,2,2,The user with id '258624' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50892,129,1,48485,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50893,129,1,48486,2,25,The user with id '258624' viewed the 'resource' activity with course module id '2580935'.,1,Historical
50894,129,1,48487,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50895,129,1,48488,2,6,The user with id '258624' viewed the 'resource' activity with course module id '2580933'.,1,Historical
50896,129,1,48489,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50897,129,1,48490,2,6,The user with id '258624' viewed the 'resource' activity with course module id '2580944'.,1,Historical
50898,129,1,48491,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50899,129,1,48492,2,3,The user with id '258624' viewed the 'resource' activity with course module id '2580930'.,1,Historical
50900,129,1,48493,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50901,129,1,48494,2,25,The user with id '258624' viewed the 'resource' activity with course module id '2580925'.,1,Historical
50902,129,1,48495,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50903,129,1,48496,2,6,The user with id '258624' viewed the 'resource' activity with course module id '2580923'.,1,Historical
50904,129,1,48497,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50905,129,1,48498,2,5,The user with id '258624' viewed the 'resource' activity with course module id '2580918'.,1,Historical
50906,129,1,48499,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50907,129,1,48500,2,7,The user with id '258624' viewed the 'resource' activity with course module id '2580913'.,1,Historical
50908,129,1,48501,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50909,129,1,48502,2,6,The user with id '258624' viewed the 'resource' activity with course module id '2580911'.,1,Historical
50910,129,1,48503,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50911,129,1,48504,2,2,The user with id '258624' viewed the 'resource' activity with course module id '2580898'.,1,Historical
50912,129,1,48505,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50913,129,1,48506,2,6,The user with id '258624' viewed the 'resource' activity with course module id '2580893'.,1,Historical
50914,129,1,48507,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50915,129,1,48508,2,22,The user with id '258624' viewed the 'resource' activity with course module id '2580878'.,1,Historical
50916,129,1,48509,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
50917,35,1,48510,2,2,The user with id '254706' viewed the 'resource' activity with course module id '2580948'.,1,Historical
50918,81,1,48511,2,25,The user with id '266389' viewed the 'resource' activity with course module id '2580946'.,1,Historical
50919,29,1,48512,2,46,The user with id '103562' viewed the 'resource' activity with course module id '2674061'.,1,Historical
50920,29,1,48513,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50921,143,1,48514,1,1,The user with id '253157' viewed the course with id '26692'.,1,Historical
50922,151,1,48515,1,1,The user with id '259981' viewed the section number '11' of the course with id '26692'.,1,Historical
50923,151,1,48516,1,1,The user with id '259981' viewed the section number '10' of the course with id '26692'.,1,Historical
50924,151,1,48517,1,1,The user with id '259981' viewed the section number '11' of the course with id '26692'.,1,Historical
50925,29,1,48518,2,6,The user with id '103562' viewed the 'resource' activity with course module id '2580933'.,1,Historical
50926,29,1,48519,2,46,The user with id '103562' viewed the 'resource' activity with course module id '2674061'.,1,Historical
50927,29,1,48520,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50928,29,1,48521,2,46,The user with id '103562' viewed the 'resource' activity with course module id '2674061'.,1,Historical
50929,29,1,48522,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50930,29,1,48523,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50931,157,1,48524,1,1,The user with id '178441' viewed the course with id '26692'.,1,Historical
50932,29,1,48525,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50933,29,1,48526,2,22,The user with id '103562' viewed the 'resource' activity with course module id '2580878'.,1,Historical
50934,29,1,48527,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50935,13,1,48528,1,1,The user with id '67084' viewed the course with id '26692'.,1,Historical
50936,29,1,48529,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50937,29,1,48530,3,8,The user with id '103562' viewed the user report in the gradebook.,1,Historical
50938,29,1,48531,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50939,29,1,48532,2,70,The user with id '103562' viewed the 'assign' activity with course module id '2580941'.,1,Historical
50940,29,1,48533,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50941,29,1,48534,2,70,The user with id '103562' viewed the 'assign' activity with course module id '2580941'.,1,Historical
50942,29,1,48535,1,1,The user with id '103562' viewed the course with id '26692'.,1,Historical
50943,22,1,48536,5,1,The user with id '251244' viewed the user report for the course with id '26692' for user with id '251244'.,1,Historical
50944,22,1,48537,3,8,The user with id '251244' viewed the user report in the gradebook.,1,Historical
50945,157,1,48538,2,2,The user with id '178441' viewed the 'resource' activity with course module id '2580927'.,1,Historical
50946,157,1,48539,1,1,The user with id '178441' viewed the course with id '26692'.,1,Historical
50947,157,1,48540,2,6,The user with id '178441' viewed the 'resource' activity with course module id '2580923'.,1,Historical
50948,157,1,48541,1,1,The user with id '178441' viewed the course with id '26692'.,1,Historical
50949,19,1,48542,1,1,The user with id '251479' viewed the course with id '26692'.,1,Historical
50950,81,1,48543,2,25,The user with id '266389' viewed the 'resource' activity with course module id '2580935'.,1,Historical
50951,157,1,48544,2,2,The user with id '178441' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50952,157,1,48545,1,1,The user with id '178441' viewed the course with id '26692'.,1,Historical
50953,76,1,48546,2,2,The user with id '264451' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50954,76,1,48547,1,1,The user with id '264451' viewed the course with id '26692'.,1,Historical
50955,7,1,48548,5,1,The user with id '245846' viewed the user report for the course with id '26692' for user with id '245846'.,1,Historical
50956,157,1,48549,2,2,The user with id '178441' viewed the 'resource' activity with course module id '2580927'.,1,Historical
50957,157,1,48550,1,1,The user with id '178441' viewed the course with id '26692'.,1,Historical
50958,127,1,48551,2,2,The user with id '239424' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50959,127,1,48552,1,1,The user with id '239424' viewed the course with id '26692'.,1,Historical
50960,157,1,48553,2,2,The user with id '178441' viewed the 'resource' activity with course module id '2580948'.,1,Historical
50961,157,1,48554,1,1,The user with id '178441' viewed the course with id '26692'.,1,Historical
50962,119,1,48555,2,2,The user with id '261417' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50963,119,1,48556,1,1,The user with id '261417' viewed the course with id '26692'.,1,Historical
50964,150,1,48557,2,2,The user with id '261395' viewed the 'resource' activity with course module id '2580948'.,1,Historical
50965,35,1,48558,2,2,The user with id '254706' viewed the 'resource' activity with course module id '2580948'.,1,Historical
50966,35,1,48559,2,23,The user with id '254706' viewed the 'assign' activity with course module id '2656188'.,1,Historical
50967,22,1,48560,2,2,The user with id '251244' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50968,22,1,48561,1,1,The user with id '251244' viewed the course with id '26692'.,1,Historical
50969,22,1,48562,3,8,The user with id '251244' viewed the user report in the gradebook.,1,Historical
50970,22,1,48563,1,1,The user with id '251244' viewed the course with id '26692'.,1,Historical
50971,125,1,48564,1,1,The user with id '235517' viewed the course with id '26692'.,1,Historical
50972,125,1,48565,3,8,The user with id '235517' viewed the user report in the gradebook.,1,Historical
50973,125,1,48566,1,1,The user with id '235517' viewed the course with id '26692'.,1,Historical
50974,119,1,48567,2,2,The user with id '261417' viewed the 'resource' activity with course module id '2580948'.,1,Historical
50975,119,1,48568,1,1,The user with id '261417' viewed the course with id '26692'.,1,Historical
50976,119,1,48569,2,2,The user with id '261417' viewed the 'resource' activity with course module id '2580927'.,1,Historical
50977,119,1,48570,1,1,The user with id '261417' viewed the course with id '26692'.,1,Historical
50978,89,1,48571,1,1,The user with id '249627' viewed the course with id '26692'.,1,Historical
50979,89,1,48572,2,16,The user with id '249627' viewed the 'assign' activity with course module id '2655955'.,1,Historical
50980,85,1,48573,2,2,The user with id '260691' viewed the 'resource' activity with course module id '2580937'.,1,Historical
50981,89,1,48574,3,8,The user with id '249627' viewed the user report in the gradebook.,1,Historical
50982,89,1,48575,1,1,The user with id '249627' viewed the course with id '26692'.,1,Historical
50983,85,1,48576,1,1,The user with id '260691' viewed the course with id '26692'.,1,Historical
50984,85,1,48577,1,1,The user with id '260691' viewed the course with id '26692'.,1,Historical
50985,85,1,48578,3,8,The user with id '260691' viewed the user report in the gradebook.,1,Historical
50986,13,1,48579,2,23,The user with id '67084' viewed the 'assign' activity with course module id '2656188'.,1,Historical
50987,85,1,48580,1,1,The user with id '260691' viewed the course with id '26692'.,1,Historical
50988,13,1,48581,1,1,The user with id '67084' viewed the course with id '26692'.,1,Historical
50989,19,1,48582,1,1,The user with id '251479' viewed the course with id '26692'.,1,Historical
50990,91,1,48583,2,25,The user with id '193792' viewed the 'resource' activity with course module id '2580946'.,1,Historical
50991,91,1,48584,2,25,The user with id '193792' viewed the 'resource' activity with course module id '2580935'.,1,Historical
50992,91,1,48585,1,1,The user with id '193792' viewed the course with id '26692'.,1,Historical
50993,91,1,48586,2,6,The user with id '193792' viewed the 'resource' activity with course module id '2580933'.,1,Historical
50994,91,1,48587,1,1,The user with id '193792' viewed the course with id '26692'.,1,Historical
50995,70,1,48588,2,6,The user with id '261091' viewed the 'resource' activity with course module id '2580944'.,1,Historical
50996,70,1,48589,1,1,The user with id '261091' viewed the course with id '26692'.,1,Historical
50997,70,1,48590,2,6,The user with id '261091' viewed the 'resource' activity with course module id '2580933'.,1,Historical
50998,70,1,48591,1,1,The user with id '261091' viewed the course with id '26692'.,1,Historical
50999,118,1,48592,1,1,The user with id '248057' viewed the course with id '26692'.,1,Historical
51000,118,1,48593,1,1,The user with id '248057' viewed the course with id '26692'.,1,Historical
51001,118,1,48594,1,1,The user with id '248057' viewed the course with id '26692'.,1,Historical
51002,44,1,48595,2,6,The user with id '259042' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51003,70,1,48596,3,8,The user with id '261091' viewed the user report in the gradebook.,1,Historical
51004,70,1,48597,1,1,The user with id '261091' viewed the course with id '26692'.,1,Historical
51005,57,1,48598,2,22,The user with id '261177' viewed the 'resource' activity with course module id '2580878'.,1,Historical
51006,57,1,48599,1,1,The user with id '261177' viewed the course with id '26692'.,1,Historical
51007,37,1,48600,2,22,The user with id '264395' viewed the 'resource' activity with course module id '2580878'.,1,Historical
51008,37,1,48601,1,1,The user with id '264395' viewed the course with id '26692'.,1,Historical
51009,107,1,48602,2,23,The user with id '238230' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51010,107,1,48603,1,1,The user with id '238230' viewed the course with id '26692'.,1,Historical
51011,81,1,48604,1,1,The user with id '266389' viewed the course with id '26692'.,1,Historical
51012,44,1,48605,2,6,The user with id '259042' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51013,44,1,48606,1,1,The user with id '259042' viewed the course with id '26692'.,1,Historical
51014,6,1,48607,2,6,The user with id '248485' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51015,6,1,48608,2,6,The user with id '248485' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51016,6,1,48609,6,17,The user with id '248485' has viewed the discussion with id '852388' in the forum with course module id '2580882'.,1,Historical
51017,6,1,48610,2,17,The user with id '248485' viewed the 'forum' activity with course module id '2580882'.,1,Historical
51018,6,1,48611,1,1,The user with id '248485' viewed the course with id '26692'.,1,Historical
51019,6,1,48612,2,70,The user with id '248485' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51020,6,1,48613,1,1,The user with id '248485' viewed the course with id '26692'.,1,Historical
51021,71,1,48614,1,1,The user with id '261049' viewed the course with id '26692'.,1,Historical
51022,7,1,48615,2,2,The user with id '245846' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51023,48,1,48616,1,1,The user with id '265787' viewed the course with id '26692'.,1,Historical
51024,7,1,48617,1,1,The user with id '245846' viewed the course with id '26692'.,1,Historical
51025,44,1,48618,1,1,The user with id '259042' viewed the course with id '26692'.,1,Historical
51026,66,1,48619,2,2,The user with id '262433' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51027,39,1,48620,2,23,The user with id '145881' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51028,39,1,48621,2,46,The user with id '145881' viewed the 'resource' activity with course module id '2674061'.,1,Historical
51029,39,1,48622,2,41,The user with id '145881' viewed the 'assign' activity with course module id '2674060'.,1,Historical
51030,69,1,48623,2,2,The user with id '265607' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51031,69,1,48624,1,1,The user with id '265607' viewed the course with id '26692'.,1,Historical
51032,61,1,48625,2,2,The user with id '209083' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51033,61,1,48626,1,1,The user with id '209083' viewed the course with id '26692'.,1,Historical
51034,103,1,48627,1,1,The user with id '20458' viewed the course with id '26692'.,1,Historical
51035,103,1,48628,2,70,The user with id '20458' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51036,44,1,48629,2,2,The user with id '259042' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51037,44,1,48630,1,1,The user with id '259042' viewed the course with id '26692'.,1,Historical
51038,39,1,48631,1,1,The user with id '145881' viewed the course with id '26692'.,1,Historical
51039,44,1,48632,2,23,The user with id '259042' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51040,19,1,48633,1,1,The user with id '251479' viewed the course with id '26692'.,1,Historical
51041,61,1,48634,2,2,The user with id '209083' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51042,61,1,48635,1,1,The user with id '209083' viewed the course with id '26692'.,1,Historical
51043,150,1,48636,2,6,The user with id '261395' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51044,87,1,48637,3,8,The user with id '261929' viewed the user report in the gradebook.,1,Historical
51045,87,1,48638,1,1,The user with id '261929' viewed the course with id '26692'.,1,Historical
51046,87,1,48639,4,23,The user with id '261929' viewed the feedback for the user with id '261929' for the assignment with course module id '2656188'.,1,Historical
51047,87,1,48640,2,23,The user with id '261929' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51048,82,1,48641,3,8,The user with id '259216' viewed the user report in the gradebook.,1,Historical
51049,87,1,48641,1,1,The user with id '261929' viewed the course with id '26692'.,1,Historical
51050,87,1,48642,2,41,The user with id '261929' viewed the 'assign' activity with course module id '2674060'.,1,Historical
51051,82,1,48643,1,1,The user with id '259216' viewed the course with id '26692'.,1,Historical
51052,82,1,48644,2,23,The user with id '259216' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51053,87,1,48645,4,23,The user with id '261929' viewed the feedback for the user with id '261929' for the assignment with course module id '2656188'.,1,Historical
51054,87,1,48646,2,23,The user with id '261929' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51055,87,1,48647,1,1,The user with id '261929' viewed the course with id '26692'.,1,Historical
51056,82,1,48648,1,1,The user with id '259216' viewed the course with id '26692'.,1,Historical
51057,70,1,48649,3,8,The user with id '261091' viewed the user report in the gradebook.,1,Historical
51058,70,1,48650,1,1,The user with id '261091' viewed the course with id '26692'.,1,Historical
51059,56,1,48651,4,23,The user with id '242560' viewed the feedback for the user with id '242560' for the assignment with course module id '2656188'.,1,Historical
51060,56,1,48652,2,23,The user with id '242560' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51061,56,1,48653,1,1,The user with id '242560' viewed the course with id '26692'.,1,Historical
51062,56,1,48654,4,16,The user with id '242560' viewed the feedback for the user with id '242560' for the assignment with course module id '2655955'.,1,Historical
51063,56,1,48655,2,16,The user with id '242560' viewed the 'assign' activity with course module id '2655955'.,1,Historical
51064,56,1,48656,2,2,The user with id '242560' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51065,56,1,48657,1,1,The user with id '242560' viewed the course with id '26692'.,1,Historical
51066,83,1,48658,2,2,The user with id '261068' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51067,83,1,48659,2,2,The user with id '261068' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51068,83,1,48660,1,1,The user with id '261068' viewed the course with id '26692'.,1,Historical
51069,83,1,48661,1,1,The user with id '261068' viewed the course with id '26692'.,1,Historical
51070,44,1,48662,1,1,The user with id '259042' viewed the course with id '26692'.,1,Historical
51071,83,1,48663,2,2,The user with id '261068' viewed the 'resource' activity with course module id '2580927'.,1,Historical
51072,83,1,48664,2,2,The user with id '261068' viewed the 'resource' activity with course module id '2580927'.,1,Historical
51073,44,1,48665,2,2,The user with id '259042' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51074,83,1,48666,1,1,The user with id '261068' viewed the course with id '26692'.,1,Historical
51075,44,1,48667,1,1,The user with id '259042' viewed the course with id '26692'.,1,Historical
51076,83,1,48668,2,2,The user with id '261068' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51077,83,1,48669,1,1,The user with id '261068' viewed the course with id '26692'.,1,Historical
51078,96,1,48670,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51079,96,1,48671,3,8,The user with id '180892' viewed the user report in the gradebook.,1,Historical
51080,96,1,48672,1,1,The user with id '180892' viewed the course with id '26692'.,1,Historical
51081,96,1,48673,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51082,96,1,48674,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51083,96,1,48675,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51084,96,1,48676,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51085,96,1,48677,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51086,96,1,48678,2,70,The user with id '180892' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51087,96,1,48679,3,8,The user with id '180892' viewed the user report in the gradebook.,1,Historical
51088,96,1,48680,1,1,The user with id '180892' viewed the course with id '26692'.,1,Historical
51089,50,1,48681,2,6,The user with id '222447' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51090,50,1,48682,2,2,The user with id '222447' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51091,86,1,48683,2,2,The user with id '253284' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51092,50,1,48683,1,1,The user with id '222447' viewed the course with id '26692'.,1,Historical
51093,50,1,48684,2,23,The user with id '222447' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51094,50,1,48685,1,1,The user with id '222447' viewed the course with id '26692'.,1,Historical
51095,50,1,48686,6,17,The user with id '222447' has viewed the discussion with id '852388' in the forum with course module id '2580882'.,1,Historical
51096,50,1,48687,2,17,The user with id '222447' viewed the 'forum' activity with course module id '2580882'.,1,Historical
51097,50,1,48688,1,1,The user with id '222447' viewed the course with id '26692'.,1,Historical
51098,86,1,48689,1,1,The user with id '253284' viewed the course with id '26692'.,1,Historical
51099,50,1,48690,6,17,The user with id '222447' has viewed the discussion with id '866287' in the forum with course module id '2580882'.,1,Historical
51100,36,1,48691,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51101,36,1,48692,3,8,The user with id '248879' viewed the user report in the gradebook.,1,Historical
51102,36,1,48693,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51103,91,1,48694,2,6,The user with id '193792' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51104,91,1,48695,2,6,The user with id '193792' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51105,91,1,48696,2,25,The user with id '193792' viewed the 'resource' activity with course module id '2580935'.,1,Historical
51106,32,1,48697,1,1,The user with id '136060' viewed the course with id '26692'.,1,Historical
51107,91,1,48698,2,25,The user with id '193792' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51108,78,1,48698,3,8,The user with id '260830' viewed the user report in the gradebook.,1,Historical
51109,78,1,48699,3,8,The user with id '260830' viewed the user report in the gradebook.,1,Historical
51110,7,1,48700,1,1,The user with id '245846' viewed the course with id '26692'.,1,Historical
51111,91,1,48701,3,8,The user with id '193792' viewed the user report in the gradebook.,1,Historical
51112,91,1,48702,1,1,The user with id '193792' viewed the course with id '26692'.,1,Historical
51113,78,1,48703,3,8,The user with id '260830' viewed the user report in the gradebook.,1,Historical
51114,78,1,48704,1,1,The user with id '260830' viewed the course with id '26692'.,1,Historical
51115,78,1,48705,1,1,The user with id '260830' viewed the course with id '26692'.,1,Historical
51116,61,1,48706,1,1,The user with id '209083' viewed the course with id '26692'.,1,Historical
51117,101,1,48707,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51118,32,1,48708,1,1,The user with id '136060' viewed the course with id '26692'.,1,Historical
51119,1,1,48709,2,23,The user with id '211844' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51120,1,1,48710,2,23,The user with id '211844' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51121,1,1,48711,2,23,The user with id '211844' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51122,1,1,48712,2,23,The user with id '211844' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51123,36,1,48712,2,6,The user with id '248879' viewed the 'resource' activity with course module id '2580933'.,1,Historical
51124,1,1,48713,2,23,The user with id '211844' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51125,1,1,48714,2,62,The user with id '211844' viewed the 'assign' activity with course module id '2580953'.,1,Historical
51126,1,1,48715,2,70,The user with id '211844' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51127,36,1,48716,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51128,36,1,48717,2,23,The user with id '248879' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51129,90,1,48718,2,23,The user with id '252260' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51130,90,1,48719,1,1,The user with id '252260' viewed the course with id '26692'.,1,Historical
51131,36,1,48720,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51132,91,1,48721,2,23,The user with id '193792' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51133,36,1,48722,4,16,The user with id '248879' viewed the feedback for the user with id '248879' for the assignment with course module id '2655955'.,1,Historical
51134,36,1,48723,2,16,The user with id '248879' viewed the 'assign' activity with course module id '2655955'.,1,Historical
51135,36,1,48724,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51136,90,1,48725,4,16,The user with id '252260' viewed the feedback for the user with id '252260' for the assignment with course module id '2655955'.,1,Historical
51137,90,1,48726,2,16,The user with id '252260' viewed the 'assign' activity with course module id '2655955'.,1,Historical
51138,91,1,48727,3,8,The user with id '193792' viewed the user report in the gradebook.,1,Historical
51139,90,1,48728,1,1,The user with id '252260' viewed the course with id '26692'.,1,Historical
51140,91,1,48729,1,1,The user with id '193792' viewed the course with id '26692'.,1,Historical
51141,36,1,48730,2,2,The user with id '248879' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51142,36,1,48731,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51143,61,1,48732,2,22,The user with id '209083' viewed the 'resource' activity with course module id '2580878'.,1,Historical
51144,61,1,48733,1,1,The user with id '209083' viewed the course with id '26692'.,1,Historical
51145,101,1,48734,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51146,101,1,48735,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51147,101,1,48736,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51148,101,1,48737,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51149,101,1,48738,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51150,101,1,48739,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51151,101,1,48740,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51152,101,1,48741,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51153,101,1,48742,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51154,101,1,48743,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51155,101,1,48744,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51156,101,1,48745,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51157,22,1,48746,1,1,The user with id '251244' viewed the course with id '26692'.,1,Historical
51158,22,1,48747,3,8,The user with id '251244' viewed the user report in the gradebook.,1,Historical
51159,22,1,48748,1,1,The user with id '251244' viewed the course with id '26692'.,1,Historical
51160,101,1,48749,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51161,101,1,48750,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51162,101,1,48751,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51163,101,1,48752,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51164,101,1,48753,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51165,101,1,48754,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51166,101,1,48755,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51167,101,1,48756,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51168,101,1,48757,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51169,32,1,48758,2,46,The user with id '136060' viewed the 'resource' activity with course module id '2674061'.,1,Historical
51170,101,1,48759,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51171,32,1,48760,2,46,The user with id '136060' viewed the 'resource' activity with course module id '2674061'.,1,Historical
51172,101,1,48760,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51173,101,1,48761,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51174,101,1,48762,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51175,101,1,48763,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51176,101,1,48764,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51177,32,1,48765,1,1,The user with id '136060' viewed the course with id '26692'.,1,Historical
51178,101,1,48766,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51179,101,1,48767,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51180,101,1,48768,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
